name,address,latitude,longitude,category,avg_rating,num_of_reviews,price,state,url,main_category
Alexander's Patisserie,"Alexander's Patisserie, 209 Castro St, Mountain View, CA 94041",37.39359,-122.078967,"Bakery, Cake shop, Coffee shop, Dessert restaurant, Dessert shop, Takeout Restaurant, Patisserie, Wedding bakery, Wholesale bakery",4.4,1314,high,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fb73410433227:0xed2b3eb5dd0adf94?authuser=-1&hl=en&gl=us,Bakery
Bagel Bakery,"Bagel Bakery, 452 Alvarado St, Monterey, CA 93940",36.5988531,-121.8948613,"Bagel shop, Bakery",4.2,204,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808de423eedbf4a1:0xd8b9aa92ae7ddbb?authuser=-1&hl=en&gl=us,Bagel shop
Larsen Apple Barn - Apple Hill #9,"Larsen Apple Barn - Apple Hill #9, 2461 Larsen Dr, Camino, CA 95709",38.7524954,-120.6809136,"Farm, Bakery",4.6,273,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809a4f8ed49055c7:0x86c84064c388c649?authuser=-1&hl=en&gl=us,Farm
Crown Valley Market,"Crown Valley Market, 27771 Center Dr, Mission Viejo, CA 92692",33.5586142,-117.6571551,"Grocery store, Asian grocery store, Bakery, Persian restaurant, Supermarket",4.3,657,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcee8f33ce224d:0x8e150463b2b78a06?authuser=-1&hl=en&gl=us,Grocery store
Breadblok,"Breadblok, 1511 Montana Ave, Santa Monica, CA 90403",34.0334033,-118.4939649,"Gluten-free restaurant, Bakery",4.3,48,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2a55545ebee85:0x5823c6dfb03ce0bc?authuser=-1&hl=en&gl=us,Gluten-free restaurant
Winchell's Donut House,"Winchell's Donut House, 8567 S Broadway #2, Los Angeles, CA 90003",33.960274,-118.2789015,"Donut shop, Bakery, Coffee shop, Sandwich shop",4.0,422,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c9c0e5e8b60d:0x2167c5c45475440b?authuser=-1&hl=en&gl=us,Donut shop
Dunkin',"Dunkin', 300 Arneill Rd, Camarillo, CA 93010",34.2197151,-119.0386736,"Coffee shop, Bagel shop, Bakery, Breakfast restaurant, Donut shop, Fast food restaurant, Takeout Restaurant",4.2,108,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e8378db71d73f7:0x669d5240fe16e580?authuser=-1&hl=en&gl=us,Coffee shop
Mimi's Cafe,"Mimi's Cafe, 400 N Moorpark Rd, Thousand Oaks, CA 91360",34.183628,-118.87512,"Bistro, Bakery, Bar, Breakfast restaurant, Brunch restaurant, Cafe, Caterer, French restaurant, Takeout Restaurant, Wine bar",4.1,695,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e83aa4ce64af2d:0x3e608176aa08267f?authuser=-1&hl=en&gl=us,Bistro
Corner Bakery,"Corner Bakery, 5312 Clark Ave, Lakewood, CA 90712",33.85416,-118.13359,"Sandwich shop, American restaurant, Bakery, Bistro, Breakfast restaurant, Brunch restaurant, Coffee shop, Dessert restaurant, Salad shop",4.2,653,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd328b62f82557:0x722f420c8f673096?authuser=-1&hl=en&gl=us,Sandwich shop
Einstein Bros. Bagels,"Einstein Bros. Bagels, 16304 Beach Blvd, Westminster, CA 92683",33.7263592,-117.9885332,"Bagel shop, Bakery, Breakfast restaurant, Cafe, Coffee shop",4.1,118,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd263c7636fda5:0xe42a63ba329a877b?authuser=-1&hl=en&gl=us,Bagel shop
Arizmendi Bakery & Pizzeria,"Arizmendi Bakery & Pizzeria, 4301 San Pablo Ave, Emeryville, CA 94608",37.833035,-122.2807284,"Bakery, Pizza restaurant",4.6,554,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80857e1339df86ed:0x2e6331c5d0552fa3?authuser=-1&hl=en&gl=us,Bakery
Alcove,"Alcove, 1929 Hillhurst Ave, Los Angeles, CA 90027",34.1062307,-118.2877583,"Cafe, Bakery, Breakfast restaurant, Restaurant",4.5,1413,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c0b028a6fa0d:0xab8e32e3232406ec?authuser=-1&hl=en&gl=us,Cafe
Corner Bakery Cafe,"Corner Bakery Cafe, 6770 Bernal Ave Suite 450, Pleasanton, CA 94566",37.657825,-121.897675,"Sandwich shop, American restaurant, Bakery, Bistro, Breakfast restaurant, Brunch restaurant, Coffee shop, Dessert restaurant, Salad shop",4.0,184,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fea29e25033a1:0x3f47c6e20276acb5?authuser=-1&hl=en&gl=us,Sandwich shop
Safeway Bakery,"Safeway Bakery, 1617 Lexington Ln, Pleasanton, CA 94566",37.6562336,-121.8994158,Bakery,3.7,3,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fe9871b340b49:0xcdbc3dcf76c10c3a?authuser=-1&hl=en&gl=us,Bakery
Cinnabon,"Cinnabon, 110 Sun Valley Mall Suite A-135, Concord, CA 94520",37.9666397,-122.0604832,"Bakery, Coffee shop, Pastry shop",4.3,48,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808566c81983c3f3:0xcebc2eaa632edd30?authuser=-1&hl=en&gl=us,Bakery
Cinnabon,"Cinnabon, 2774 Livermore Outlets Dr, Livermore, CA 94551",37.6983612,-121.8464406,"Bakery, Coffee shop, Pastry shop",4.2,56,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fe8e855aed975:0xde162e5a6f0c30bc?authuser=-1&hl=en&gl=us,Bakery
Butter + Cream,"Butter + Cream, 6855 Warner Ave, Huntington Beach, CA 92647",33.716792,-118.008779,"Wedding bakery, Bakery",4.5,68,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd268801944ca3:0x1ae9849812ffbabc?authuser=-1&hl=en&gl=us,Wedding bakery
I Like Pie Bakeshop,"I Like Pie Bakeshop, 175 N Indian Hill Blvd #102b, Claremont, CA 91711",34.0953835,-117.7198205,"Bakery, Pie shop",4.5,238,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c331c1f6e402c9:0x6e97f4f6b6552929?authuser=-1&hl=en&gl=us,Bakery
Food 4 Less,"Food 4 Less, 1115 W Olive Ave, Merced, CA 95348",37.3204116,-120.4891738,"Grocery store, Bakery, Deli, Produce market, Supermarket",4.1,1343,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8091424974aeda95:0x8563ecda369a738f?authuser=-1&hl=en&gl=us,Grocery store
WinCo Foods,"WinCo Foods, 2300 Watt Ave, Sacramento, CA 95825",38.6072797,-121.3814003,"Supermarket, Bakery, Butcher shop, Deli, Grocery store, Produce market, Seafood market",4.4,2065,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809adbc36cf5c597:0xb1fcb4e44ab3e700?authuser=-1&hl=en&gl=us,Supermarket
Bakery Delights,"Bakery Delights, 6749 N Cedar Ave, Fresno, CA 93710",36.836418,-119.7553392,Bakery,4.4,147,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80945d30290b86e7:0xff83529c57303876?authuser=-1&hl=en&gl=us,Bakery
Nothing Bundt Cakes,"Nothing Bundt Cakes, 72216 CA-111 Suite F3, Palm Desert, CA 92260",33.7314631,-116.4043804,"Bakery, Cake shop",4.4,73,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dafe0af8d43aeb:0xc6ed86a03f3bc5cf?authuser=-1&hl=en&gl=us,Bakery
Shuei-Do Manju Shop,"Shuei-Do Manju Shop, 217 Jackson St, San Jose, CA 95112",37.3493686,-121.8940353,Bakery,4.8,158,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fcc84e5fc6629:0xe2212dc62d61aa16?authuser=-1&hl=en&gl=us,Bakery
Putah Creek Cafe,"Putah Creek Cafe, 1 E Main St, Winters, CA 95694",38.5219353,-121.969098,"Cafe, Bakery, Bar, Breakfast restaurant, Brunch restaurant, Diner, Lunch restaurant, Pizza restaurant, Pizza Takeout, Restaurant",4.5,923,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8084df8b5900f14f:0x7707eeae654ec722?authuser=-1&hl=en&gl=us,Cafe
Noah's NY Bagels,"Noah's NY Bagels, 1670 E Monte Vista Ave Suite 104, Vacaville, CA 95688",38.368631,-121.960056,"Bagel shop, Bakery, Breakfast restaurant, Cafe, Coffee shop",3.9,298,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80853d32b5688ee3:0x1a749ef255743ab0?authuser=-1&hl=en&gl=us,Bagel shop
Ibarra Bakery,"Ibarra Bakery, 8215 1/2 S Broadway, Los Angeles, CA 90003",33.964565,-118.2784975,Bakery,4.6,195,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c9c7a9aeffdf:0x366238ada0b6ee10?authuser=-1&hl=en&gl=us,Bakery
Panaderia Mana,"Panaderia Mana, 700 E California Ave, Bakersfield, CA 93307",35.3687196,-118.9953451,Bakery,4.3,153,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ea6bd26eb07bc3:0xda527bc199783b91?authuser=-1&hl=en&gl=us,Bakery
Haute Cakes Caffe,"Haute Cakes Caffe, 1807 Westcliff Dr, Newport Beach, CA 92660",33.6264111,-117.9067444,"Cafe, Bakery, Breakfast restaurant, Coffee shop, Lunch restaurant",4.5,358,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcdfe61cffc08b:0x61d470f02c7356b6?authuser=-1&hl=en&gl=us,Cafe
85°C Bakery Cafe - Irvine,"85°C Bakery Cafe - Irvine, 2700 Alton Pkwy #123, Irvine, CA 92606",33.688065,-117.8340707,"Bakery, Cafe, Coffee shop, Dessert shop, Restaurant",4.5,1493,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcde9cfdf7121d:0xd3dae13cac26a3d0?authuser=-1&hl=en&gl=us,Bakery
Van's Bakery,"Van's Bakery, 8926 Bolsa Ave, Westminster, CA 92683",33.7435554,-117.9739051,Bakery,4.0,78,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd26356157d28b:0x1e3c5813b8dbdd23?authuser=-1&hl=en&gl=us,Bakery
Tan Hoang Huong Bakery & Deli,"Tan Hoang Huong Bakery & Deli, 15972 S Euclid St # A, Fountain Valley, CA 92708",33.7313889,-117.9369444,Bakery,4.1,238,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd27778bc4cd13:0x7549d81140673ab4?authuser=-1&hl=en&gl=us,Bakery
Paris Baguette,"Paris Baguette, 8899 Garden Grove Blvd, Garden Grove, CA 92844",33.7746389,-117.9770667,Bakery,4.3,118,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2886051bb3fb:0xc4e54ca0ebac344b?authuser=-1&hl=en&gl=us,Bakery
Polly's Pies Restaurant & Bakery,"Polly's Pies Restaurant & Bakery, 9791 Adams Ave, Huntington Beach, CA 92646",33.672638,-117.95708,"American restaurant, Bakery",4.3,765,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd20c4474aa939:0xce6c899e584f5815?authuser=-1&hl=en&gl=us,American restaurant
Polly's Pies Restaurant & Bakery,"Polly's Pies Restaurant & Bakery, 2204 W Florida Ave, Hemet, CA 92545",33.747757,-116.99557,"American restaurant, Bakery",4.4,1398,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db65fca3065d91:0x6edd1362180192fc?authuser=-1&hl=en&gl=us,American restaurant
Eastern Bakery,"Eastern Bakery, 720 Grant Ave, San Francisco, CA 94108",37.7937806,-122.4061278,"Chinese bakery, Bakery",4.4,478,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8085808b6933e0e7:0xcbc5a120b4d390ad?authuser=-1&hl=en&gl=us,Chinese bakery
Corner Bakery,"Corner Bakery, 1025 Camino De La Reina Ste 3, San Diego, CA 92108",32.76808,-117.152985,"Sandwich shop, American restaurant, Bakery, Bistro, Breakfast restaurant, Brunch restaurant, Coffee shop, Dessert restaurant, Salad shop",4.3,508,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d955232f9a005f:0x5325bcbf8999891d?authuser=-1&hl=en&gl=us,Sandwich shop
WinCo Foods,"WinCo Foods, 4602 Florida Ave, Hemet, CA 92545",33.7453828,-117.021051,"Supermarket, Bakery, Butcher shop, Deli, Discount supermarket, Grocery store, Natural goods store, Produce market, Seafood market",4.5,1768,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db65d7fa5f094b:0x2e5850243c0d1311?authuser=-1&hl=en&gl=us,Supermarket
Corky's Kitchen & Bakery - Rancho,"Corky's Kitchen & Bakery - Rancho, 6403 Haven Ave Suite 106, Rancho Cucamonga, CA 91737",34.1373343,-117.5742219,"American restaurant, Bakery",4.4,1406,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c336477409cad1:0x430ca0df11f319f7?authuser=-1&hl=en&gl=us,American restaurant
Panera Bread,"Panera Bread, 73075 CA-111, Palm Desert, CA 92260",33.72111,-116.390081,"Cafe, Bakery, Breakfast restaurant, Caterer, Coffee shop, Delivery service, Takeout Restaurant, Salad shop, Sandwich shop, Soup restaurant",4.3,428,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dafe73e4a77de3:0x7ea63d7e87140a9d?authuser=-1&hl=en&gl=us,Cafe
Callender's Grill,"Callender's Grill, 5773 Wilshire Blvd, Los Angeles, CA 90036",34.062674099999995,-118.3542443,"American restaurant, Bakery, Breakfast restaurant, Family restaurant, Takeout Restaurant, Pie shop, Restaurant",4.2,308,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b92243f17755:0x9414f044afe962ab?authuser=-1&hl=en&gl=us,American restaurant
Natural Sisters Cafe,"Natural Sisters Cafe, 61695 Twentynine Palms Highway, Joshua Tree, CA 92252",34.1345287,-116.3174294,"Cafe, Bakery, Restaurant, Vegetarian restaurant",4.5,755,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dadbdd3f967983:0x8f9f9ebdda786157?authuser=-1&hl=en&gl=us,Cafe
Lincoln,"Lincoln, 1992 Lincoln Ave, Pasadena, CA 91103",34.1799503,-118.1592588,"Bakery, Restaurant",4.5,418,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c257e0eee1ff:0xba626b8f6420e7a2?authuser=-1&hl=en&gl=us,Bakery
Bay Cities Italian Deli & Bakery,"Bay Cities Italian Deli & Bakery, 1517 Lincoln Blvd, Santa Monica, CA 90401",34.0179847,-118.4892019,"Deli, Bakery, Caterer, Grocery store, Italian grocery store, Sandwich shop",4.6,1958,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2a4cd75122057:0xef794b2444eedd6a?authuser=-1&hl=en&gl=us,Deli
Magnolia Bakery - Los Angeles,"Magnolia Bakery - Los Angeles, 8389 W 3rd St, Los Angeles, CA 90048",34.0731306,-118.3730306,"Bakery, Restaurant",4.4,690,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b94bb1246f5b:0x44d83458ea85b025?authuser=-1&hl=en&gl=us,Bakery
Martino's Bakery,"Martino's Bakery, 335 N Victory Blvd, Burbank, CA 91502",34.176923599999995,-118.3183528,Bakery,4.7,328,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2955ea3c27f37:0xd53e01ee1a77f455?authuser=-1&hl=en&gl=us,Bakery
Dunkin',"Dunkin', 200 S Glenoaks Blvd, Burbank, CA 91502",34.1824633,-118.3048334,"Coffee shop, Bagel shop, Bakery, Breakfast restaurant, Donut shop, Fast food restaurant, Takeout Restaurant",4.0,268,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c295e7849a3651:0xf074142cfbc7f547?authuser=-1&hl=en&gl=us,Coffee shop
Lulu's Bakery,"Lulu's Bakery, 4201 Tweedy Blvd, South Gate, CA 90280",33.9434976,-118.1975107,Bakery,4.1,87,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2cc0efe72b9cb:0xdc0ea94df33da8af?authuser=-1&hl=en&gl=us,Bakery
Seafood City Supermarket,"Seafood City Supermarket, 16130 Nordhoff St, North Hills, CA 91343",34.235,-118.4836111,"Seafood market, Asian grocery store, Bakery, Fast food restaurant, Grocery store, Supermarket",4.2,1778,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2909fa952c39f:0xc9cab99631c25fa3?authuser=-1&hl=en&gl=us,Seafood market
Goguette Bread,"Goguette Bread, 59 Montgomery Dr, Santa Rosa, CA 95404",38.4422603,-122.7034636,Bakery,4.9,138,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808447e27efa0a29:0x41eed65224ec521?authuser=-1&hl=en&gl=us,Bakery
BurtoNZ Bakery,"BurtoNZ Bakery, 9076 Brooks Rd S, Windsor, CA 95492",38.551503,-122.805764,Bakery,4.9,187,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80843e07cf8e45eb:0xa576f64b936457b5?authuser=-1&hl=en&gl=us,Bakery
Panera Bread,"Panera Bread, 17501 Colima Rd Suite D, City of Industry, CA 91748",33.9910145,-117.9246256,"Cafe, Bakery, Breakfast restaurant, Caterer, Coffee shop, Takeout Restaurant, Salad shop, Sandwich shop, Soup restaurant",4.2,216,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c32a78764df565:0x73c0d53450773d54?authuser=-1&hl=en&gl=us,Cafe
The Town Baker,"The Town Baker, 54385 N Circle Dr, Idyllwild-Pine Cove, CA 92549",33.7460318,-116.711938,Bakery,4.7,196,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db121ad32bad01:0x95e234856c466732?authuser=-1&hl=en&gl=us,Bakery
Panera Bread,"Panera Bread, 5200 Ramon Rd, Palm Springs, CA 92264",33.816473,-116.4925124,"Cafe, Bakery, Breakfast restaurant, Caterer, Coffee shop, Delivery service, Takeout Restaurant, Salad shop, Sandwich shop, Soup restaurant",4.3,548,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db1c92e8406787:0x32be62db37843bcb?authuser=-1&hl=en&gl=us,Cafe
Le Marais Bakery,"Le Marais Bakery, 498 Sanchez St, San Francisco, CA 94114",37.7612879,-122.4307831,"French restaurant, Bakery",4.2,526,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f7e1a339111f1:0x6ea335d502441344?authuser=-1&hl=en&gl=us,French restaurant
Manresa Bread,"Manresa Bread, 276 N Santa Cruz Ave, Los Gatos, CA 95030",37.2270591,-121.9810036,"Bakery, Cafe",4.6,402,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808e35f028857fff:0xe4a160ab1e6e82e2?authuser=-1&hl=en&gl=us,Bakery
New Hollywood,"New Hollywood, 652 Pacific Ave, San Francisco, CA 94133",37.7970444,-122.4065056,"Chinese restaurant, Bakery, Restaurant",4.2,38,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808580f4851abb11:0x7a622e16bd2e2dba?authuser=-1&hl=en&gl=us,Chinese restaurant
85°C Bakery Cafe,"85°C Bakery Cafe, 21 Shattuck Square, Berkeley, CA 94704",37.8719902,-122.2681845,"Bakery, Cafe, Coffee shop, Dessert shop, Restaurant",4.1,678,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80857e9e60317c95:0xcfd5ee224fa07e15?authuser=-1&hl=en&gl=us,Bakery
Sandy's Deli & Bakery,"Sandy's Deli & Bakery, 604 Main St, Cambria, CA 93428",35.567986999999995,-121.101521,"Deli, Bakery, Juice shop, Sandwich shop",4.5,238,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ed31c9afc2eb2f:0xdb5e83215e0f6d72?authuser=-1&hl=en&gl=us,Deli
OPA,"OPA, 2401 Post St, San Francisco, CA 94115",37.783966,-122.441488,"Cafe, Bagel shop, Bakery, Beer store, Coffee shop, Deli, Espresso bar, Produce market, Wine store",4.6,128,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808580b5fbb0e2f7:0xd5654d639941e7dd?authuser=-1&hl=en&gl=us,Cafe
Cal-Mart,"Cal-Mart, 3585 California St, San Francisco, CA 94118",37.7862358,-122.4527588,"Grocery store, Bakery, Butcher shop deli, Supermarket",4.2,324,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80858733fb213eb3:0x484d0c9f13d96991?authuser=-1&hl=en&gl=us,Grocery store
Hush-Harbor Artisan Bakery & Cafe,"Hush-Harbor Artisan Bakery & Cafe, 5735 El Camino Real L, Atascadero, CA 93422",35.4904102,-120.6716311,"Bakery, Cafe",4.7,167,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ecc284294d385f:0xf00d8610d437118c?authuser=-1&hl=en&gl=us,Bakery
The Cravory,"The Cravory, 3960 W Point Loma Blvd Unit M, San Diego, CA 92110",32.7548819,-117.2226364,"Cookie shop, Caterer, Corporate gift supplier, Dessert shop, Ice cream shop, Wedding bakery",4.4,223,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80deaa58f54ce273:0x5e590b234c32d091?authuser=-1&hl=en&gl=us,Cookie shop
Devil's Teeth Baking Company,"Devil's Teeth Baking Company, 3876 Noriega St, San Francisco, CA 94122",37.7531472,-122.5050278,"Bakery, Coffee shop",4.6,998,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8085878fa1412f4b:0xf7e59451c6c631fa?authuser=-1&hl=en&gl=us,Bakery
Noah's NY Bagels,"Noah's NY Bagels, 2300 16th St Suite 250, San Francisco, CA 94103",37.7666036,-122.4089178,"Bagel shop, Bakery, Breakfast restaurant, Cafe, Coffee shop",4.0,115,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f7e2fcae1adf5:0x560d3fa7b4f27400?authuser=-1&hl=en&gl=us,Bagel shop
Draeger's Market,"Draeger's Market, 342 1st St, Los Altos, CA 94022",37.376268,-122.116882,"Grocery store, Bakery, Butcher shop, Deli, Florist, Organic food store, Produce market, Supermarket, Wine store",4.4,475,high,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fb0e5585033f9:0x3416720d9aaed70?authuser=-1&hl=en&gl=us,Grocery store
Pavel's Backerei,"Pavel's Backerei, 219 Forest Ave, Pacific Grove, CA 93950",36.6201614,-121.9180487,Bakery,4.8,317,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808de14c1d2a22ab:0x486df0c6b595caf7?authuser=-1&hl=en&gl=us,Bakery
Winchell's,"Winchell's, 12437 Central Ave, Chino, CA 91710",34.0273711,-117.6890495,"Bakery, Dessert shop",4.4,167,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c3331d9953c80f:0xe78c97da25630d8d?authuser=-1&hl=en&gl=us,Bakery
Tacos Y Panaderia Jalisco,"Tacos Y Panaderia Jalisco, 1128 W Mission Blvd, Ontario, CA 91762",34.0563064,-117.6709272,"Restaurant, Bakery",4.0,348,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c333bcc3c14315:0xd774249d18829d19?authuser=-1&hl=en&gl=us,Restaurant
King's Hawaiian Bakery & Restaurant,"King's Hawaiian Bakery & Restaurant, 2808 Sepulveda Blvd, Torrance, CA 90505",33.8228902,-118.3349124,"Bakery, Breakfast restaurant, Hawaiian restaurant, Restaurant, Wedding bakery",4.6,2744,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd4adcd0d88335:0x6341833f5b878995?authuser=-1&hl=en&gl=us,Bakery
Patty's Cakes and Desserts,"Patty's Cakes and Desserts, 825 W Commonwealth Ave, Fullerton, CA 92832",33.870425,-117.94069,"Dessert shop, Bakery, Cupcake shop, Gluten-free restaurant, Ice cream shop, Vegan restaurant, Wedding bakery",4.8,1268,medium,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd5e693856077:0xce6a128b6ee3d448?authuser=-1&hl=en&gl=us,Dessert shop
